timestamp,customer.id,direction,amount_usd,amount_signed,date,customer.name,customer.age,customer.gender,customer.address,customer.city,customer.state,customer.zip,score,total_debt,credit_limit,latitude,longitude,card.id,card.number,card.mcc,card.brand,card.type,card.chip,card.expiry_date,card.cvv,num_cards,merchant.name,merchant.city,merchant.state,error,is_fraud,is_known_merchant,seen_count_last_2_days,seen_count_mcc_last_2_days,seen_count_last_7_days,seen_count_mcc_last_7_days,seen_count_last_30_days,seen_count_mcc_last_30_days,log_timediff,same_city,same_state
1090995900,0,outbound,178.85,178.85,2004-07-28T06:25:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,4060646732831064559,La Verne,CA,,No,1,0,1,0,1,4,7,11.226056395275458,true,true
1091081340,0,outbound,41.76,41.76,2004-07-29T06:09:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,5817218446178736267,La Verne,CA,,No,1,0,0,0,1,0,1,11.355581358245379,true,true
1091097120,0,outbound,25.96,25.96,2004-07-29T10:32:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,7230,Visa,Debit,Swipe Transaction,12/2022,623,5,-86825621511712373,La Verne,CA,,No,1,0,0,0,0,1,1,9.666561963748133,true,true
1091365740,0,outbound,10.02,10.02,2004-08-01T13:09:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91752.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5541,Visa,Debit,Swipe Transaction,12/2022,623,5,2027553650310142703,Mira Loma,CA,,No,1,0,0,0,0,7,7,9.150696519048667,false,true
1091427840,0,outbound,137.43,137.43,2004-08-02T06:24:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5311,Visa,Debit,Swipe Transaction,12/2022,623,5,-245178307025547046,La Verne,CA,,No,1,0,0,0,0,0,0,11.036517370851499,true,true
1091428860,0,outbound,42.39,42.39,2004-08-02T06:41:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,0,0,1,2,3,8,6.928537818164665,false,true
1091454600,0,outbound,69.95,69.95,2004-08-02T13:50:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91765.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5719,Visa,Debit,Swipe Transaction,12/2022,623,5,-5904116920141006298,Diamond Bar,CA,,No,1,0,0,0,0,0,0,10.155840330434325,false,true
1091596380,0,outbound,119.15,119.15,2004-08-04T05:13:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,1,1,1,2,4,9,10.921991853622236,false,true
1091599740,0,outbound,122.48,122.48,2004-08-04T06:09:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91752.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5541,Visa,Debit,Swipe Transaction,12/2022,623,5,2027553650310142703,Mira Loma,CA,,No,1,0,0,1,1,8,8,8.119993827725105,false,true
1091601540,0,outbound,42.51,42.51,2004-08-04T06:39:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91755.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5942,Visa,Debit,Swipe Transaction,12/2022,623,5,-5475680618560174533,Monterey Park,CA,,No,1,0,0,0,0,0,0,7.496097345175956,false,true
1091684880,0,outbound,132.39,132.39,2004-08-05T05:48:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5300,Visa,Debit,Swipe Transaction,12/2022,623,5,1913477460590765860,La Verne,CA,,No,1,0,0,0,0,0,0,11.330695903944534,true,true
1091825820,0,outbound,77.86,77.86,2004-08-06T20:57:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91752.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5812,Visa,Debit,Swipe Transaction,12/2022,623,5,-5023497618971072366,Mira Loma,CA,,No,1,0,0,0,0,1,3,10.906707991398342,false,true
1091855040,0,outbound,147.7,147.7,2004-08-07T05:04:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,5817218446178736267,La Verne,CA,,No,1,0,0,0,0,1,2,10.282642907853932,true,true
1091945700,0,outbound,129.18,129.18,2004-08-08T06:15:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,0,0,2,2,5,10,8.357259153499912,false,true
1092081600,0,outbound,78.05,78.05,2004-08-09T20:00:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91752.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5812,Visa,Debit,Swipe Transaction,12/2022,623,5,-5023497618971072366,Mira Loma,CA,,No,1,0,0,1,1,2,4,10.809748150372926,false,true
1092085080,0,outbound,74.99,74.99,2004-08-09T20:58:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5814,Visa,Debit,Swipe Transaction,12/2022,623,5,-4500542936415012428,La Verne,CA,,No,1,0,0,0,0,1,1,8.15507488781144,true,true
1092114960,0,outbound,137.3,137.3,2004-08-10T05:16:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,-34551508091458520,La Verne,CA,,No,1,0,0,0,1,0,3,10.304978105888882,true,true
1092206400,0,outbound,44.54,44.54,2004-08-11T06:40:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,-34551508091458520,La Verne,CA,,No,1,1,1,1,2,1,4,8.525359754082631,true,true
1092293640,0,outbound,36.65,36.65,2004-08-12T06:54:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,0,0,1,1,5,9,6.734591659972948,false,true
1092377040,0,outbound,91.11,91.11,2004-08-13T06:04:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5300,Visa,Debit,Swipe Transaction,12/2022,623,5,3527213246127876953,La Verne,CA,,No,1,0,0,0,0,0,1,11.331415578682627,true,true
1092466620,0,outbound,31.61,31.61,2004-08-14T06:57:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,4060646732831064559,La Verne,CA,,No,1,0,0,0,2,4,9,8.064950891749143,true,true
1092485460,0,outbound,10.54,10.54,2004-08-14T12:11:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5814,Visa,Debit,Swipe Transaction,12/2022,623,5,-4500542936415012428,La Verne,CA,,No,1,0,0,1,1,1,1,9.843790625278,true,true
1092639960,0,outbound,33.47,33.47,2004-08-16T07:06:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91755.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5942,Visa,Debit,Swipe Transaction,12/2022,623,5,-5475680618560174533,Monterey Park,CA,,No,1,0,0,0,0,1,1,11.128747176317603,false,true
1092673860,0,outbound,13.63,13.63,2004-08-16T16:31:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,4060646732831064559,La Verne,CA,,No,1,0,0,1,2,4,9,10.431199791458543,true,true
1092807180,0,outbound,38.63,38.63,2004-08-18T05:33:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,0,1,1,3,5,8,10.756220615413271,false,true
1092829860,0,outbound,46.16,46.16,2004-08-18T11:51:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5300,Visa,Debit,Swipe Transaction,12/2022,623,5,3527213246127876953,La Verne,CA,,No,1,0,0,1,1,1,2,10.029282848580436,true,true
1092983640,0,outbound,40.3,40.3,2004-08-20T06:34:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,-5467922351692495955,Marlton,NJ,,No,0,0,0,0,0,0,5,11.118118358049584,false,false
1093032180,0,outbound,92.81,92.81,2004-08-20T20:03:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5814,Visa,Debit,Swipe Transaction,12/2022,623,5,-4500542936415012428,Marlton,NJ,,No,1,0,0,1,1,2,2,10.790164080634103,false,false
1093182540,0,outbound,67.11,67.11,2004-08-22T13:49:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8081.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5311,Visa,Debit,Swipe Transaction,12/2022,623,5,-3220758452254689706,Sicklerville,NJ,,No,1,0,0,0,0,0,1,11.066028801597401,false,false
1093205880,0,outbound,68.35,68.35,2004-08-22T20:18:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5814,Visa,Debit,Swipe Transaction,12/2022,623,5,-4500542936415012428,Marlton,NJ,,No,1,0,0,1,1,3,3,10.057966749824187,false,false
1093266000,0,outbound,10.57,10.57,2004-08-23T13:00:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,97032797689821735,Marlton,NJ,,No,1,0,0,0,2,0,9,11.004114477128445,false,false
1093587300,0,outbound,43.35,43.35,2004-08-27T06:15:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,-5467922351692495955,Marlton,NJ,,No,1,0,0,1,1,1,5,11.036517370851499,false,false
1093612620,0,outbound,12.72,12.72,2004-08-27T13:17:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5812,Visa,Debit,Swipe Transaction,12/2022,623,5,792585973704216220,Marlton,NJ,,No,0,0,0,0,0,0,2,10.139389369949,false,false
1093673280,0,outbound,122.06,122.06,2004-08-28T06:08:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,2021711124810092453,Marlton,NJ,Insufficient Balance,No,0,0,0,0,1,0,8,11.013056266434749,false,false
1093698780,0,outbound,9.9,9.9,2004-08-28T13:13:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5814,Visa,Debit,Swipe Transaction,12/2022,623,5,-4500542936415012428,Marlton,NJ,,No,1,0,0,1,1,4,4,10.146472946063877,false,false
1093784700,0,inbound,50.0,-50.0,2004-08-29T13:05:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8054.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5499,Visa,Debit,Swipe Transaction,12/2022,623,5,1799189980464955940,Mount Laurel,NJ,,No,0,0,0,0,0,0,0,11.361183548408668,false,false
1093785480,0,outbound,48.49,48.49,2004-08-29T13:18:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8054.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5499,Visa,Debit,Swipe Transaction,12/2022,623,5,1799189980464955940,Mount Laurel,NJ,,No,1,1,1,1,1,1,1,6.660575149839686,false,false
1093786020,0,outbound,50.0,50.0,2004-08-29T13:27:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8054.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5499,Visa,Debit,Swipe Transaction,12/2022,623,5,1799189980464955940,Mount Laurel,NJ,,No,1,2,2,2,2,2,2,6.293419278846481,false,false
1093845780,0,outbound,130.89,130.89,2004-08-30T06:03:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,2021711124810092453,Marlton,NJ,,No,1,1,1,1,2,1,9,10.998108553267764,false,false
1094018760,0,outbound,92.83,92.83,2004-09-01T06:06:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5311,Visa,Debit,Online Transaction,12/2022,623,5,-7421093378627544099,ONLINE,,,No,1,0,0,0,0,0,2,5.198497031265826,false,false
1094043840,0,outbound,10.09,10.09,2004-09-01T13:04:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,8053.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5814,Visa,Debit,Swipe Transaction,12/2022,623,5,-4500542936415012428,Marlton,NJ,,No,1,0,0,1,1,5,5,10.129865866360268,false,false
1094106000,0,outbound,86.81,86.81,2004-09-02T06:20:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,5817218446178736267,La Verne,CA,,No,1,0,0,0,1,1,5,11.037483072428214,true,true
1094371740,0,outbound,40.27,40.27,2004-09-05T08:09:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,4060646732831064559,La Verne,CA,,No,1,0,0,0,1,2,8,8.785845337961213,true,true
1094639640,0,outbound,7.7,7.7,2004-09-08T10:34:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,7230,Visa,Debit,Swipe Transaction,12/2022,623,5,-86825621511712373,La Verne,CA,,No,1,0,0,0,0,0,0,9.071193240566025,true,true
1094650920,0,outbound,65.12,65.12,2004-09-08T13:42:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5300,Visa,Debit,Swipe Transaction,12/2022,623,5,1913477460590765860,La Verne,CA,,No,1,0,0,0,0,0,2,9.33087517360492,true,true
1094712960,0,outbound,134.88,134.88,2004-09-09T06:56:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5311,Visa,Debit,Swipe Transaction,12/2022,623,5,-245178307025547046,La Verne,CA,,No,1,0,0,0,0,0,2,11.035550735793711,true,true
1095143340,0,outbound,151.32,151.32,2004-09-14T06:29:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,0,0,0,0,1,6,11.34782674007179,false,true
1095144120,0,outbound,51.18,51.18,2004-09-14T06:42:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91755.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5942,Visa,Debit,Swipe Transaction,12/2022,623,5,-5475680618560174533,Monterey Park,CA,,No,1,0,0,0,0,1,1,6.660575149839686,false,true
1095327240,0,outbound,159.46,159.46,2004-09-16T09:34:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,4900,Visa,Debit,Online Transaction,12/2022,623,5,-9092677072201095172,ONLINE,,,No,1,0,0,0,0,0,0,9.241935933565934,false,false
1095401460,0,outbound,116.67,116.67,2004-09-17T06:11:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,-34551508091458520,La Verne,CA,,No,1,0,0,0,0,0,3,11.21480240798111,true,true
1095511860,0,outbound,77.95,77.95,2004-09-18T12:51:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91765.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5719,Visa,Debit,Swipe Transaction,12/2022,623,5,-5904116920141006298,Diamond Bar,CA,,No,1,0,0,0,0,0,0,10.085850775128717,false,true
1095572640,0,outbound,129.0,129.0,2004-09-19T05:44:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5311,Visa,Debit,Swipe Transaction,12/2022,623,5,-245178307025547046,La Verne,CA,,No,1,0,0,0,0,1,3,11.015032519115959,true,true
1095662280,0,outbound,36.71,36.71,2004-09-20T06:38:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91755.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5942,Visa,Debit,Swipe Transaction,12/2022,623,5,-5475680618560174533,Monterey Park,CA,,No,1,0,0,1,1,1,1,8.083637203141548,false,true
1095698880,0,outbound,23.32,23.32,2004-09-20T16:48:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91752.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,4814,Visa,Debit,Swipe Transaction,12/2022,623,5,838425044734233142,Mira Loma,CA,,No,1,0,0,0,0,0,0,10.50783084142058,false,true
1095772860,0,outbound,10.28,10.28,2004-09-21T13:21:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5814,Visa,Debit,Swipe Transaction,12/2022,623,5,-4500542936415012428,La Verne,CA,,No,1,0,0,0,0,3,3,11.21156358246189,true,true
1095797100,0,outbound,167.89,167.89,2004-09-21T20:05:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,4814,Visa,Debit,Online Transaction,12/2022,623,5,4241336128694185533,ONLINE,,,No,1,0,1,0,1,0,1,10.095800693457734,false,false
1095833160,0,outbound,86.97,86.97,2004-09-22T06:06:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,0,0,0,0,1,5,10.49296722793131,false,true
1096008420,0,outbound,41.02,41.02,2004-09-24T06:47:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,-34551508091458520,La Verne,CA,,No,1,0,0,0,0,1,3,7.8083230503910555,true,true
1096018920,0,outbound,50.8,50.8,2004-09-24T09:42:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,7538,Visa,Debit,Swipe Transaction,12/2022,623,5,3952145593743244256,La Verne,CA,,No,1,0,0,0,0,0,0,9.259225769705994,true,true
1096095360,0,outbound,47.03,47.03,2004-09-25T06:56:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,4060646732831064559,La Verne,CA,,No,1,0,0,0,1,1,5,11.244274480424577,true,true
1096178220,0,outbound,114.72,114.72,2004-09-26T05:57:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5300,Visa,Debit,Swipe Transaction,12/2022,623,5,1913477460590765860,La Verne,CA,,No,1,0,0,0,0,1,1,11.324919784107928,true,true
1096266180,0,outbound,136.14,136.14,2004-09-27T06:23:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5300,Visa,Debit,Swipe Transaction,12/2022,623,5,3527213246127876953,La Verne,CA,,No,1,0,1,0,1,0,2,7.353081920515432,true,true
1096290300,0,outbound,4.96,4.96,2004-09-27T13:05:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5812,Visa,Debit,Swipe Transaction,12/2022,623,5,-1605794445852049456,La Verne,CA,,No,1,0,0,0,0,0,0,10.090838109351523,true,true
1096364460,0,outbound,71.03,71.03,2004-09-28T09:41:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,7538,Visa,Debit,Swipe Transaction,12/2022,623,5,4055257078481058705,La Verne,CA,,No,1,0,0,0,1,0,1,11.213993684506969,true,true
1096375020,0,outbound,9.18,9.18,2004-09-28T12:37:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,4060646732831064559,La Verne,CA,Bad PIN,No,1,0,0,1,2,2,5,9.264923249746474,true,true
1096549440,0,outbound,4.37,4.37,2004-09-30T13:04:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5912,Visa,Debit,Swipe Transaction,12/2022,623,5,5817218446178736267,La Verne,CA,,No,1,0,0,0,1,1,3,7.390798521735676,true,true
1096698600,0,outbound,51.31,51.31,2004-10-02T06:30:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,0,0,0,2,2,5,11.047089140435771,false,true
1096809420,0,outbound,12.08,12.08,2004-10-03T13:17:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91752.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5541,Visa,Debit,Swipe Transaction,12/2022,623,5,2027553650310142703,Mira Loma,CA,,No,1,0,0,0,0,0,0,10.103198696867215,false,true
1097067840,0,outbound,57.0,57.0,2004-10-06T13:04:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5499,Visa,Debit,Swipe Transaction,12/2022,623,5,-1288082279022882052,La Verne,CA,,No,1,0,0,0,0,0,0,11.357685859144864,true,true
1097068440,0,outbound,74.93,74.93,2004-10-06T13:14:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5499,Visa,Debit,Swipe Transaction,12/2022,623,5,-1288082279022882052,La Verne,CA,,No,1,1,1,1,1,1,1,6.398594934535208,true,true
1097068800,0,inbound,57.0,-57.0,2004-10-06T13:20:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5499,Visa,Debit,Swipe Transaction,12/2022,623,5,-1288082279022882052,La Verne,CA,,No,1,2,2,2,2,2,2,5.8888779583328805,true,true
1097179320,0,outbound,73.84,73.84,2004-10-07T20:02:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5814,Visa,Debit,Swipe Transaction,12/2022,623,5,-4500542936415012428,La Verne,CA,,No,1,0,0,0,0,1,1,10.090838109351523,true,true
1097302020,0,outbound,81.42,81.42,2004-10-09T06:07:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91752.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5541,Visa,Debit,Swipe Transaction,12/2022,623,5,2027553650310142703,Mira Loma,CA,,No,1,0,0,1,1,1,1,10.499600568082863,false,true
1097391000,0,outbound,31.55,31.55,2004-10-10T06:50:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91755.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5942,Visa,Debit,Swipe Transaction,12/2022,623,5,-5475680618560174533,Monterey Park,CA,,No,1,0,0,0,0,2,2,7.855932199718614,false,true
1097647920,0,outbound,132.74,132.74,2004-10-13T06:12:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91754.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5411,Visa,Debit,Swipe Transaction,12/2022,623,5,-727612092139916043,Monterey Park,CA,,No,1,0,0,0,0,3,5,11.34001151752534,false,true
1097673780,0,outbound,147.76,147.76,2004-10-13T13:23:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91750.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,4900,Visa,Debit,Swipe Transaction,12/2022,623,5,7945328079774550558,La Verne,CA,,No,1,0,0,0,0,0,1,10.16049132133844,true,true
1097907600,0,outbound,134.92,134.92,2004-10-16T06:20:00.000000000,Hazel Robinson,53,Female,462 Rose Lane,La Verne,CA,91752.0,787,127613.0,24295.0,34.15,-117.76,0,4344676511950444,5541,Visa,Debit,Swipe Transaction,12/2022,623,5,2027553650310142703,Mira Loma,CA,,No,1,0,0,0,0,2,2,11.018973346205863,false,true
